AÑO;MES;DIA;HORA UTC;INICIO INTERVALO;FIN INTERVALO;PUNTO DE MEDIDA;COORDINADO;SERIE MEDIDOR;SUBESTACION;FECHA DE ULTIMA LECTURA;PRINCIPAL/RESPALDO;ID Bitacora/F-Inicio_F-fin;Retiro_Energia_Activa (kWhD);Retiro_Energia_Reactiva (kVarhD);Inyección_Energia_Activa (kWhR);Inyección_Energia_Reactiva (kVarhR)
﻿2023;8;17;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,447001;4,904579399999999;0,0;0,0
﻿2023;8;17;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,2009979;4,651156199999999;0,0;0,0
﻿2023;8;17;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,2703195;4,5763956;0,0;0,0
﻿2023;8;17;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,126884499999996;5,6237008;0,0;0,0
﻿2023;8;17;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,5021725;5,181721899999999;0,0;0,0
﻿2023;8;17;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,9620085;5,658111300000001;0,0;0,0
﻿2023;8;17;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,387972;6,1658314;0,0;0,0
﻿2023;8;17;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,091678599999995;5,9512541;0,0;0,0
﻿2023;8;17;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,9675063;6,2315002;0,0;0,0
﻿2023;8;17;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,9273348;6,3773668;0,0;0,0
﻿2023;8;17;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,6408462;6,8261047999999995;0,0;0,0
﻿2023;8;17;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,4337006;6,6036266999999995;0,0;0,0
﻿2023;8;17;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,7189757;5,8649442999999994;0,0;0,0
﻿2023;8;17;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,1904435;5,485576300000001;0,0;0,0
﻿2023;8;17;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,1859369;4,8303478;0,0;0,0
﻿2023;8;17;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,6687165;4,4769776;0,0;0,0
﻿2023;8;17;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,3450527;5,1911283;0,0;0,0
﻿2023;8;17;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,2593957;4,862067;0,0;0,0
﻿2023;8;17;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,637498400000002;4,757271299999999;0,0;0,0
﻿2023;8;18;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,4108667;4,7020668;0,0;0,0
﻿2023;8;18;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,0787491;5,3113485;0,0;0,0
﻿2023;8;18;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,468583;5,0353099;0,0;0,0
﻿2023;8;18;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,0370646;5,0013659;0,0;0,0
﻿2023;8;18;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,438492299999997;4,8293391;0,0;0,0
﻿2023;8;18;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,518841300000002;5,3295191;0,0;0,0
﻿2023;8;18;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,0119463;4,8314097;0,0;0,0
﻿2023;8;18;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;0,0;0,0;0,0;0,0
﻿2023;8;18;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;0,0;0,0;0,0;0,0
﻿2023;8;18;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;0,0;0,0;0,0;0,0
﻿2023;8;18;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;3,6958387;0,7008099;0,0;0,0
﻿2023;8;18;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,6200876;8,2305556;0,0;0,0
﻿2023;8;18;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,753271999999996;7,3456779999999995;0,0;0,0
﻿2023;8;18;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,621186200000004;6,8209807;0,0;0,0
﻿2023;8;18;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,9291515;6,898779;0,0;0,0
﻿2023;8;18;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,5348936;5,905874900000001;0,0;0,0
﻿2023;8;18;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,7203975;6,311871200000001;0,0;0,0
﻿2023;8;18;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,177182199999997;6,0979006;0,0;0,0
﻿2023;8;18;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,0344548;5,6193189;0,0;0,0
﻿2023;8;18;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,1531915;4,8140971;0,0;0,0
﻿2023;8;18;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,0705929;5,0799698;0,0;0,0
﻿2023;8;18;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,593366599999996;4,7495114;0,0;0,0
﻿2023;8;18;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,3178807;4,3789712000000005;0,0;0,0
﻿2023;8;18;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,308331;4,2134902;0,0;0,0
﻿2023;8;19;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,3524938;4,640948700000001;0,0;0,0
﻿2023;8;19;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,7005463;3,9673480999999997;0,0;0,0
﻿2023;8;19;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,8555045;4,4310339;0,0;0,0
﻿2023;8;19;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,4236497;4,5999007;0,0;0,0
﻿2023;8;19;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,421035800000002;4,7615306;0,0;0,0
﻿2023;8;19;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,1607394;4,8852276;0,0;0,0
﻿2023;8;19;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,641404700000002;4,3833083;0,0;0,0
﻿2023;8;19;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,6516752;4,959980099999999;0,0;0,0
﻿2023;8;19;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,718541700000003;5,6878518;0,0;0,0
﻿2023;8;19;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,272524399999998;6,0760716;0,0;0,0
﻿2023;8;19;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,649468;5,5246716;0,0;0,0
﻿2023;8;19;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,9041886;6,5607489;0,0;0,0
﻿2023;8;19;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,9944633;6,5620425;0,0;0,0
﻿2023;8;19;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,133903500000002;6,843431300000001;0,0;0,0
﻿2023;8;19;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,380705799999998;7,3129033;0,0;0,0
﻿2023;8;19;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,849308999999998;6,451163;0,0;0,0
﻿2023;8;19;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,074660299999998;6,9884058;0,0;0,0
﻿2023;8;19;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,116165100000003;6,2962966;0,0;0,0
﻿2023;8;19;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,1904121;5,2351429;0,0;0,0
﻿2023;8;19;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,139944099999994;4,7707219;0,0;0,0
﻿2023;8;19;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,4758978;4,589461999999999;0,0;0,0
﻿2023;8;19;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,9109973;4,4949515;0,0;0,0
﻿2023;8;19;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,0536213;4,839408199999999;0,0;0,0
﻿2023;8;19;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,2492743;5,226718;0,0;0,0
﻿2023;8;20;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,5874844;4,1569955;0,0;0,0
﻿2023;8;20;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,488935;5,1056086999999994;0,0;0,0
﻿2023;8;20;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,6909914;5,0517083000000005;0,0;0,0
﻿2023;8;20;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,6837153;4,8809056;0,0;0,0
﻿2023;8;20;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,329783;4,7194113;0,0;0,0
﻿2023;8;20;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,082212499999997;4,8781566;0,0;0,0
﻿2023;8;20;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,1962996;4,9094752999999995;0,0;0,0
﻿2023;8;20;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,6307455;4,8739807;0,0;0,0
﻿2023;8;20;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,661276200000003;5,5983683;0,0;0,0
﻿2023;8;20;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,5628268;5,9636035;0,0;0,0
﻿2023;8;20;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,410379;6,0216172;0,0;0,0
﻿2023;8;20;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,4568305;6,1766424;0,0;0,0
﻿2023;8;20;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,624950400000003;6,2847691;0,0;0,0
﻿2023;8;20;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,7297392;6,378036400000001;0,0;0,0
﻿2023;8;20;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,998992;6,3589423;0,0;0,0
﻿2023;8;20;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,2412362;6,2566216;0,0;0,0
﻿2023;8;20;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,4212088;6,186153;0,0;0,0
﻿2023;8;20;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,965443999999998;6,1358329000000005;0,0;0,0
﻿2023;8;20;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,3338928;5,622336799999999;0,0;0,0
﻿2023;8;20;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,175403599999996;4,1755064;0,0;0,0
﻿2023;8;20;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,2477874;4,0224821;0,0;0,0
﻿2023;8;20;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,3426094;4,699089900000001;0,0;0,0
﻿2023;8;20;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,9839211;4,1498975;0,0;0,0
﻿2023;8;20;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,646249700000006;4,8447874;0,0;0,0
﻿2023;8;21;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,532176500000002;4,422828600000001;0,0;0,0
﻿2023;8;21;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,625067800000004;4,2796514000000005;0,0;0,0
﻿2023;8;21;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,5413594;4,841342;0,0;0,0
﻿2023;8;21;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,4562554;4,125973699999999;0,0;0,0
﻿2023;8;21;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,4425578;4,541843999999999;0,0;0,0
﻿2023;8;21;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,2654466;4,4760017;0,0;0,0
﻿2023;8;21;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,903986;4,1295219;0,0;0,0
﻿2023;8;21;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,1359338;4,3593136999999995;0,0;0,0
﻿2023;8;21;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,129378200000005;5,0792328;0,0;0,0
﻿2023;8;21;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,1090622;5,4041629;0,0;0,0
﻿2023;8;21;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,9986519;5,8142415;0,0;0,0
﻿2023;8;21;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,841701;6,031236699999999;0,0;0,0
﻿2023;8;21;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,644744799999998;5,5783504;0,0;0,0
﻿2023;8;21;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,072099699999995;6,0798652;0,0;0,0
﻿2023;8;21;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,4627895;5,9563547;0,0;0,0
﻿2023;8;21;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,396687400000005;6,566678899999999;0,0;0,0
﻿2023;8;21;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,5669617;5,643736499999999;0,0;0,0
﻿2023;8;21;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,4697337;5,6094062000000005;0,0;0,0
﻿2023;8;21;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,4295845;5,2938241999999995;0,0;0,0
﻿2023;8;21;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,4956321;4,6488597;0,0;0,0
﻿2023;8;21;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,4414015;4,9047091;0,0;0,0
﻿2023;8;21;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,0923868;3,9939275;0,0;0,0
﻿2023;8;21;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,792780399999998;5,1505097;0,0;0,0
﻿2023;8;21;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,030829400000002;5,0806058;0,0;0,0
﻿2023;8;22;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,4348864;4,2937203;0,0;0,0
﻿2023;8;22;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,0789017;4,7976806000000005;0,0;0,0
﻿2023;8;22;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,9178424;4,0183425;0,0;0,0
﻿2023;8;22;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,7098369;4,4034341;0,0;0,0
﻿2023;8;22;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,9931688;4,1194874;0,0;0,0
﻿2023;8;22;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,5765262;4,6652032000000005;0,0;0,0
﻿2023;8;22;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,890152999999998;4,3306988;0,0;0,0
﻿2023;8;22;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,2727031;4,4351787;0,0;0,0
﻿2023;8;22;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,8838912;4,5423263;0,0;0,0
﻿2023;8;22;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,4466281;5,6997449;0,0;0,0
﻿2023;8;22;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,402657100000003;5,3077844;0,0;0,0
﻿2023;8;22;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,1756306;5,531152;0,0;0,0
﻿2023;8;22;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,134217200000002;6,4513433000000004;0,0;0,0
﻿2023;8;22;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,6918634;6,425972;0,0;0,0
﻿2023;8;22;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,456271700000002;5,9785764;0,0;0,0
﻿2023;8;22;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,8603048;6,2433003;0,0;0,0
﻿2023;8;22;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,8420115;5,7783119;0,0;0,0
﻿2023;8;22;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,6167221;6,247525400000001;0,0;0,0
